노선ID,노선명,기점노드ID,종점노드ID,기점정류장,종점정류장,도시코드,지자체
341000218,장수촌 신산 입암 성재동,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000219,당산 삼미 명당,341000149,341000161,법성포터미널,영광시외버스터미널,36440,전라남도 영광군
341000220,월산리 신계동 공음,341000149,341000161,법성포터미널,영광시외버스터미널,36440,전라남도 영광군
341000221,항월,341000149,341000149,법성포터미널,법성포터미널,36440,전라남도 영광군
341000222,와룡리,341000149,341000161,법성포터미널,영광시외버스터미널,36440,전라남도 영광군
341000206,하삼 진정 성산리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000207,지정 성산리 가마 계마항,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000208,풍암 월평 마래,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000209,황곡 풍암 월평 마래,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000210,황곡 풍암 월평 마래,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000001,와룡리 장자동,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000002,양평리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000003,양평리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000004,양평리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000005,덕호다리 칠성동 월현,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000006,월현 칠성동 삼호 서당촌,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000007,삼실 사동 고추시장,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000008,사동 장호 학산 남계,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000010,가사리 순양 월산 보나리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000011,가사리 순양 용산 보나리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000012,불갑사,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000013,불갑사,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000014,전촌 단산 불갑사 연봉,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000015,신광 인산,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000016,불도장,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000017,도장 포천 생실 봉암,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000018,포도연,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000019,동편 고추시장,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000020,영당 효성,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000021,도동주공 양당 운암,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000022,도동주공 영당 운암,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000023,도동주공 신천리 운암 죽동 금산,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000024,도동주공 영당 덕흥리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000025,덕흥리 팡음 월암리 신정,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000026,월암리 신정,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000027,선산 평금,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000028,평금 홍교,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000029,대마 선산 화평리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000030,대마산단,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000031,대마 죽동 화평 덕흥,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000032,원대화 원당 덕흥,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000033,덕흥 화평 죽동 대마,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000034,중촌 하사 송산 한성,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000035,중촌 하사 송산 한성,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000036,한성 하사리 송정 중촌,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000037,광백사 송산 한성,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000038,한성 송산 광백 중촌,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000039,중촌 하사 사등 백신,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000040,사등 백신 한성,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000041,가지 지산리 약수리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000042,가지 약수리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000043,온천 대신리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000044,온천 대신 모래 천정,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000045,온천 대신리 모래미 길용,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000047,천기동 길용 장산 신만동,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000048,수도암,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000049,모래미 장산리 오장,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000050,천정 모래미,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000051,길용 한시랑 모레미 대신,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000052,신만동 길용 수도암 천기,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000053,신만동 길용 천기 중앙교,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000054,오장동 모래,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000055,신흥 향화도 고추시장,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000056,향화도 고추시장,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000058,향화도 신흥 소무,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000059,소무 향 화 도,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000060,향화도 상오,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
253000077,04월 21일,253000031,253000032,동해상사동해영업소,강원여객동해영업소,32040,강원도 동해시
253000078,04월 21일,253000031,253000032,동해상사동해영업소,강원여객동해영업소,32040,강원도 동해시
253000088,Jan-32,253000031,253000077,동해상사동해영업소,우리은행앞,32040,강원도 동해시
253000089,Jan-32,253000031,253000077,동해상사동해영업소,우리은행앞,32040,강원도 동해시
253000091,Jan-32,253000031,253000032,동해상사동해영업소,강원여객동해영업소,32040,강원도 동해시
253000093,Jan-32,253000031,253000032,동해상사동해영업소,강원여객동해영업소,32040,강원도 동해시
253000094,Jan-32,253000031,253000032,동해상사동해영업소,강원여객동해영업소,32040,강원도 동해시
253000095,Jan-32,253000031,253000032,동해상사동해영업소,강원여객동해영업소,32040,강원도 동해시
253000096,Jan-32,253000078,253000031,발한삼거리,동해상사동해영업소,32040,강원도 동해시
253000097,Jan-32,253000078,253000031,발한삼거리,동해상사동해영업소,32040,강원도 동해시
253000098,Jan-32,253000031,253000031,동해상사동해영업소,동해상사동해영업소,32040,강원도 동해시
253000099,Jan-32,253000078,253000031,발한삼거리,동해상사동해영업소,32040,강원도 동해시
253000100,Jan-32,253000078,253000031,발한삼거리,동해상사동해영업소,32040,강원도 동해시
253000101,Jan-32,253000078,253000031,발한삼거리,동해상사동해영업소,32040,강원도 동해시
253000102,Jan-32,253000078,253000032,발한삼거리,강원여객동해영업소,32040,강원도 동해시
253000103,Jan-32,253000078,253000032,발한삼거리,강원여객동해영업소,32040,강원도 동해시
253000104,Jan-32,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000105,Jan-32,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000106,Jan-32,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000107,Jan-32,253000031,253000077,동해상사동해영업소,우리은행앞,32040,강원도 동해시
